evals,errors
1000,0.015464727488874567
2000,0.015383737608320599
3000,0.015377696375027743
4000,0.015377635062005608
5000,0.015377630426247122
6000,0.015377630182856915
7000,0.015377630175676485
8000,0.015377630173810152
9000,0.015377630173613727
10000,0.015377630173603753
11000,0.015377630173603442
12000,0.015377630173603338
13000,0.015377630173603316
14000,0.015377630173603316
15000,0.015377630173603316
16000,0.015377630173603316
17000,0.015377630173603316
18000,0.015377630173603316
19000,0.015377630173603316
20000,0.015377630173603316
21000,0.015377630173603316
22000,0.015377630173603316
23000,0.015377630173603316
24000,0.015377630173603316
25000,0.015377630173603316
26000,0.015377630173603316
27000,0.015377630173603316
28000,0.015377630173603316
29000,0.015377630173603316
30000,0.015377630173603316
31000,0.015377630173603316
32000,0.015377630173603316
33000,0.015358079782068887
34000,0.015358079516531753
35000,0.015348862212271275
36000,0.015348321452082004
37000,0.015348319173368109
38000,0.015348319172775574
39000,0.015330891353693966
40000,0.015330885881077793
41000,0.015330885872926655
42000,0.015330885872890849
43000,0.015330885872890289
44000,0.015330885872890278
45000,0.015330885872890278
46000,0.015330885872890278
47000,0.015330885872890278
48000,0.01533088587289015
49000,0.01533088587289015
50000,0.01533088587289015
